Sound 1;Sound 2;%Similarity;Accuracy;%Sequential;Pitch diff;FM diff;Entropy diff;Goodness diff;AM diff;From(1);To(1);From(2);To(2);Comments
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;38;70,78;60,94;1,535;2,968;3,198;5,133;2,324;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;45;68,64;56,2;1,541;3,005;3,393;5,248;2,258;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;48;77,02;54,81;1,534;3,171;3,384;5,236;2,196;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;46;73,3;56,22;1,577;3,066;3,394;5,243;2,176;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;44;72,1;58,72;1,508;3,052;3,385;5,221;2,262;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;48;71,46;42,09;1,534;3,013;3,389;5,183;2,202;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;38;68,02;73,47;1,481;2,847;3,272;5,217;2,137;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;38;74,32;60,94;1,525;2,919;3,271;4,843;2,163;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38398962_6_3_10_39_58_59200.wav;35;73,59;68,2;1,56;2,985;3,318;5,184;2,178;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;45;69,24;54,76;1,779;3,055;3,264;5,276;2,028;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;44;70,71;55,09;1,788;2,985;3,172;5,442;2,049;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;46;71,32;50,37;1,785;3,035;3,224;5,525;2,019;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;37;70,94;72,94;1,789;3,017;3,159;5,48;2,057;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;50;70,34;45,76;1,796;2,973;3,182;4,891;2,186;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;40;71,34;58,47;1,767;3,035;3,208;5,047;2,079;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;50;66,92;47,55;1,797;2,959;3,238;5,273;2,164;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;43;68,78;57,95;1,793;2,997;3,437;5,366;2,103;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;46;76,61;62,06;1,789;3,165;3,423;5,357;2,038;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;48;70,02;52,77;1,832;3,059;3,426;5,36;2,018;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;36;71,78;64,14;1,746;3,045;3,414;5,325;2,107;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;47;70,18;45,92;1,787;3,004;3,422;5,316;2,047;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;46;68,84;55,09;1,713;2,839;3,313;5,3;1,978;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;44;70,46;56,11;1,779;2,912;3,31;4,952;2,007;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38491227_6_3_10_41_31_50200.wav;43;71,09;53,69;1,807;2,979;3,35;5,286;2,019;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;38;70,9;64,85;1,628;3,116;3,23;5,27;2,061;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;35;70,59;67,48;1,635;3,033;3,141;5,442;2,081;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;40;72,29;52,91;1,627;3,086;3,199;5,501;2,051;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;41;68,31;61,22;1,629;3,075;3,186;5,473;2,089;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;42;70,76;61,92;1,641;3,031;3,252;4,91;2,219;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;27;71,82;74,05;1,608;3,091;3,222;5,052;2,112;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;29;72,06;71,8;1,636;3,012;3,273;5,233;2,197;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;27;71,66;78,8;1,638;3,056;3,473;5,349;2,136;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;39;78,6;72,66;1,633;3,228;3,424;5,335;2,072;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;42;73,52;55,64;1,677;3,119;3,395;5,345;2,051;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;42;70,53;46,72;1,598;3,1;3,375;5,324;2,14;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;39;69,66;45,6;1,626;3,061;3,418;5,284;2,08;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;30;67,15;81,03;1,57;2,896;3,333;5,321;2,012;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;35;72,28;61,78;1,624;2,968;3,319;4,942;2,04;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38507948_6_3_10_41_47_121700.wav;32;72,47;64,85;1,651;3,036;3,328;5,283;2,053;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;42;71,6;50,9;1,613;2,985;3,145;4,872;2,039;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;43;68,69;58,71;1,621;2,917;3,056;5,041;2,059;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;48;69,72;46,95;1,613;2,97;3,108;5,104;2,029;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;42;68,93;56,48;1,614;2,957;3,038;5,075;2,067;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;53;69,66;48,39;1,626;2,902;3,059;4,53;2,197;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;28;68,8;77,12;1,594;2,972;3,088;4,664;2,09;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;41;70,5;54,23;1,622;2,884;3,118;4,84;2,175;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;42;72,09;58,13;1,623;2,929;3,316;4,939;2,114;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;51;76,75;57,04;1,619;3,097;3,302;4,925;2,05;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;43;71,17;57,88;1,662;2,992;3,307;4,933;2,03;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;35;72,87;58,15;1,584;2,971;3,297;4,935;2,118;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;40;72,47;49,31;1,612;2,93;3,304;4,896;2,058;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;40;68,93;67,17;1,555;2,768;3,192;4,946;1,989;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;41;73,47;52,58;1,609;2,841;3,189;4,545;2,018;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38507948_6_3_10_41_47_64200.wav;36;73,14;57,16;1,636;2,905;3,231;4,889;2,031;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;38;70,52;61,5;1,746;3,119;3,115;5,034;2,153;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;39;72,12;57,04;1,754;3,041;3,028;5,181;2,166;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;37;71,43;57,6;1,748;3,093;3,078;5,263;2,14;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;43;70,57;59,83;1,749;3,083;2,995;5,241;2,179;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;45;71,23;63,3;1,76;3,027;3,006;4,727;2,31;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;39;68,82;62,2;1,729;3,098;3,048;4,844;2,202;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;39;67,49;62,62;1,757;3,008;3,074;4,973;2,288;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;45;67,5;58,05;1,757;3,055;3,27;5,087;2,227;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;57;73,37;49,51;1,753;3,231;3,264;5,068;2,163;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;37;72,42;67,64;1,797;3,119;3,276;5,084;2,144;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;48;70,18;40,74;1,716;3,103;3,268;5,109;2,23;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;42;71,29;53,97;1,745;3,06;3,269;5,042;2,17;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;42;67,77;62,9;1,687;2,894;3,15;5,144;2,104;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;44;71,83;54,25;1,744;2,969;3,15;4,704;2,132;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38610750_6_3_10_43_30_12700.wav;39;71,47;61,5;1,769;3,034;3,199;5,058;2,145;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;42;71,45;56,51;1,746;3,131;3,1;5,172;2,093;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;35;73,73;69,31;1,753;3,058;3,013;5,329;2,113;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;43;70,13;62,46;1,746;3,11;3,067;5,396;2,084;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;40;72,1;62,62;1,747;3,095;3,029;5,38;2,121;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;39;70,78;67,92;1,759;3,046;3,074;4,836;2,251;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;34;69,09;73,85;1,728;3,11;3,071;4,973;2,146;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;39;68,22;63,17;1,755;3,031;3,113;5,123;2,231;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;46;67,94;63,93;1,756;3,071;3,311;5,239;2,167;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;43;76,87;69,31;1,752;3,241;3,278;5,225;2,104;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;44;73,89;55,88;1,795;3,134;3,264;5,236;2,084;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;36;72,2;57,53;1,716;3,12;3,249;5,232;2,171;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;38;73,31;57,88;1,745;3,079;3,276;5,182;2,111;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;43;69,4;58,99;1,687;2,911;3,179;5,25;2,045;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;39;72,56;62,62;1,742;2,984;3,169;4,844;2,072;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38671714_6_3_10_44_31_72200.wav;37;71,79;69,03;1,769;3,051;3,193;5,189;2,086;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;45;71,89;47,42;1,504;3,016;3,24;5,267;2,119;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;38;74,25;67,16;1,506;2,95;3,15;5,43;2,142;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;41;72,42;59,73;1,495;2,999;3,206;5,496;2,111;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;46;69,92;53,48;1,495;2,986;3,18;5,471;2,148;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;44;71,99;57,97;1,509;2,945;3,235;4,898;2,277;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;36;74,76;63,71;1,475;3,002;3,219;5,049;2,172;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;38;72,1;56,48;1,504;2,933;3,265;5,241;2,257;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;44;70,23;54,25;1,507;2,966;3,464;5,345;2,193;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;51;76,88;57,32;1,501;3,129;3,425;5,329;2,13;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;41;75,02;63,08;1,543;3,025;3,404;5,339;2,109;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;41;73,82;55,64;1,481;3,011;3,386;5,322;2,199;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;43;72,13;47,1;1,507;2,972;3,42;5,299;2,139;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;46;70,94;53,41;1,455;2,81;3,329;5,313;2,07;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;37;75,16;58,71;1,493;2,882;3,318;4,943;2,098;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38671714_6_3_10_44_31_7700.wav;34;78,55;59,68;1,532;2,945;3,335;5,284;2,111;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;42;71,05;62,35;1,654;3,002;2,852;4,873;2,084;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;47;71,38;55,11;1,658;2,926;2,764;5,027;2,102;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;47;71,5;55,85;1,65;2,98;2,816;5,106;2,073;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;48;71,98;54,22;1,651;2,962;2,749;5,088;2,112;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;43;70,17;59,27;1,664;2,92;2,772;4,536;2,242;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;37;71,39;54,27;1,631;2,978;2,798;4,678;2,134;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;42;69,49;60,66;1,66;2,904;2,828;4,826;2,219;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;35;69,42;74,61;1,661;2,943;3,026;4,944;2,159;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;47;78,08;62,06;1,657;3,113;3,011;4,927;2,095;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;37;72,06;70,15;1,7;3,005;3,014;4,943;2,074;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;48;72;58,71;1,625;2,993;3,003;4,937;2,163;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;42;71,82;54,86;1,653;2,95;3,012;4,884;2,102;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;43;70,07;62,34;1,598;2,785;2,902;4,948;2,034;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;43;71,34;59,01;1,648;2,857;2,898;4,544;2,063;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38716656_6_3_10_45_16_1700.wav;38;71,67;65,64;1,678;2,924;2,939;4,89;2,076;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;49;71,08;50,76;1,74;3,001;3,123;4,844;1,967;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;40;70,94;64,85;1,746;2,93;3,036;4,985;1,985;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;50;70,77;39,74;1,74;2,981;3,089;5,062;1,956;44;31592;44;39292;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;48;69,01;47,55;1,742;2,966;3,036;5,041;1,994;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;55;71,37;38,42;1,754;2,923;3,071;4,472;2,124;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;38;69,91;64,85;1,721;2,982;3,082;4,614;2,018;44;31592;44;39292;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;44;68,84;50,62;1,75;2,911;3,119;4,805;2,102;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;41;69,83;65,41;1,75;2,947;3,316;4,927;2,041;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_230200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;43;74,37;60,94;1,746;3,112;3,292;4,916;1,977;44;31592;44;39292;type  comments here
bk474_43591.23371946_5_6_6_29_31_315700.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;42;72,72;64,85;1,79;3,007;3,286;4,922;1,957;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_15700.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;41;70,04;59,55;1,708;2,992;3,273;4,89;2,045;44;31592;44;39292;type  comments here
bk474_43591.23557863_5_6_6_32_37_91200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;50;69,44;37,89;1,738;2,953;3,292;4,853;1,985;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_169700.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;40;69,05;62,59;1,68;2,788;3,188;4,882;1,917;44;31592;44;39292;type  comments here
bk474_43591.23665274_5_6_6_34_25_92200.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;44;69,25;53,97;1,737;2,861;3,181;4,515;1,945;44;31592;44;39292;type  comments here
bk474_43591.23682759_5_6_6_34_42_113700.wav;Yw183_43619.38716656_6_3_10_45_16_59200.wav;40;72,65;59,27;1,762;2,926;3,214;4,852;1,958;44;31592;44;39292;type  comments here
bk474_43591.21874926_5_6_6_4_34_214200.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;38;65,28;61,81;1,224;2,552;2,808;4,937;2,015;44;31592;44;27544;type  comments here
bk474_43591.21874926_5_6_6_4_34_291200.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;45;68,74;55,92;1,208;2,496;2,721;5,084;2,026;44;31592;44;27544;type  comments here
bk474_43591.21874926_5_6_6_4_34_384200.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;32;65,95;73,5;1,173;2,53;2,762;5,158;2;44;31592;44;27544;type  comments here
bk474_43591.21942445_5_6_6_5_42_155700.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;39;66,93;61,5;1,178;2,528;2,558;5,141;2,042;44;31592;44;27544;type  comments here
bk474_43591.22901103_5_6_6_21_41_153200.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;47;65,91;62,25;1,197;2,514;2,476;4,609;2,173;44;31592;44;27544;type  comments here
bk474_43591.22901103_5_6_6_21_41_241700.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;40;69,58;54,07;1,158;2,548;2,641;4,736;2,055;44;31592;44;27544;type  comments here
bk474_43591.22901103_5_6_6_21_41_76700.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;43;67,6;55,09;1,188;2,515;2,623;4,887;2,143;44;31592;44;27544;type  comments here
bk474_43591.23371946_5_6_6_29_31_155200.wav;Org385_43618.30624763_6_2_8_30_24_72200.wav;40;65,1;49,38;1,2;2,53;2,814;5,001;2,094;44;31592;44;27544;type  comments here
