Sound 1,Sound 2,%Similarity,Accuracy,%Sequential,Pitch diff,FM diff,Entropy diff,Goodness diff,AM diff,From(1),To(1),From(2),To(2),Comments
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,35,72.16,83.39,0.748,1.785,1.819,4.895,1.058,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,35,72.22,66.53,0.751,1.791,1.836,4.639,1.026,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,36,70.88,83.57,0.81,1.862,2.085,4.824,1.064,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,29,73.75,71.27,0.863,1.862,2.067,4.933,1.044,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,35,71.65,79.76,0.796,1.845,1.934,4.95,1.028,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,32,74.84,81.37,0.811,1.826,2.042,4.742,1.044,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,31,70.49,67.23,0.874,1.847,2.07,4.799,1.035,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,30,69.21,70.97,0.889,1.815,2.006,5.17,1.065,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,33,72.35,82.97,0.824,1.821,2.034,4.74,1.06,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,31,73.55,75.47,0.858,1.839,2.058,4.735,1.085,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,33,71.27,79.56,0.935,1.912,2.137,4.69,1.086,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,36,67.56,74.73,0.815,1.858,1.957,4.462,1.061,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35752007_6_26_9_55_52_116700.wav,34,71.72,68.76,0.828,1.787,1.937,4.545,1.032,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,31,71.53,67.83,0.796,1.778,1.856,4.994,0.992,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,33,73.34,71.83,0.738,1.74,1.97,4.891,0.925,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,38,70.82,85.89,0.698,1.728,1.82,4.988,0.995,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,32,69.01,86.45,0.7,1.723,1.838,4.73,0.962,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,36,69.81,70.73,0.776,1.804,2.086,4.928,1.002,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,32,69.11,69.52,0.829,1.803,2.069,5.042,0.983,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,33,70.78,86.55,0.751,1.792,1.936,5.054,0.966,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,33,71.02,88.41,0.775,1.77,2.044,4.843,0.981,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,31,71.35,78.27,0.834,1.787,2.072,4.886,0.972,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,29,69.78,74.75,0.855,1.756,2.008,5.277,1.003,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,33,70.85,74.28,0.784,1.762,2.035,4.84,0.998,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,32,68.21,84.76,0.827,1.789,2.06,4.834,1.022,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,31,72.57,73.93,0.911,1.857,2.14,4.789,1.024,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,35,67.55,82.99,0.777,1.807,1.958,4.555,0.998,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35752007_6_26_9_55_52_48200.wav,38,65.42,86.47,0.79,1.722,1.939,4.639,0.969,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,32,70.29,81.13,0.867,1.79,1.789,4.967,1.015,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,30,70.51,75.33,0.823,1.752,1.891,4.969,0.948,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,33,73.4,55.74,0.781,1.736,1.722,5.042,1.019,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,31,70.34,76.79,0.782,1.737,1.77,4.757,0.987,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,34,70.38,79.48,0.841,1.811,2.006,4.921,1.025,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,31,71.35,75.11,0.894,1.806,1.976,5.043,1.005,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,32,69.8,77.82,0.825,1.792,1.844,5.034,0.989,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,31,72.25,81.01,0.842,1.775,1.964,4.831,1.005,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,31,66.7,79.32,0.903,1.794,1.984,4.952,0.996,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,32,70.78,80.65,0.92,1.766,1.91,5.266,1.026,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,32,70.01,72.78,0.855,1.77,1.958,4.873,1.021,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,29,71.26,78.54,0.887,1.784,1.942,4.86,1.046,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,32,67.76,76.69,0.963,1.859,2.003,4.798,1.047,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,31,71.93,75.61,0.843,1.81,1.859,4.57,1.021,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35778276_6_26_9_56_18_1700.wav,35,68.26,82.69,0.858,1.74,1.799,4.685,0.993,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,35,68.03,76.53,0.821,1.752,1.982,4.717,0.982,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,36,73.74,65.92,0.78,1.715,2.106,4.649,0.917,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,38,69.51,88.33,0.738,1.704,1.971,4.733,0.985,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,39,69.02,86.29,0.739,1.696,1.965,4.481,0.955,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,39,72.11,72.66,0.795,1.779,2.223,4.658,0.992,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,33,73.36,63.4,0.847,1.778,2.216,4.773,0.974,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,35,69.14,87.98,0.781,1.766,2.082,4.781,0.956,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,35,71.22,73.63,0.797,1.745,2.181,4.571,0.971,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,35,69.19,75.2,0.858,1.762,2.214,4.636,0.961,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,34,66.18,75.26,0.873,1.731,2.159,5.005,0.993,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,35,68.65,71.96,0.81,1.737,2.17,4.581,0.988,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,32,71.75,74.02,0.846,1.763,2.226,4.578,1.014,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,32,71.91,74.2,0.914,1.831,2.32,4.525,1.015,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,37,66.25,81.72,0.797,1.781,2.111,4.29,0.988,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35778276_6_26_9_56_18_85700.wav,37,70.15,72.18,0.811,1.698,2.122,4.385,0.961,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,31,72.28,67.23,0.77,1.802,1.963,5.426,0.966,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,35,73.57,70.01,0.702,1.765,2.09,5.3,0.9,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,36,70.11,68.44,0.663,1.749,1.959,5.4,0.97,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,34,69.54,65.41,0.665,1.746,1.947,5.161,0.938,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,36,70.64,74.12,0.752,1.827,2.208,5.353,0.977,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,32,73.49,68.44,0.805,1.824,2.203,5.465,0.957,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,31,73.46,72.06,0.72,1.815,2.069,5.485,0.941,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,32,71.33,69.64,0.749,1.792,2.165,5.271,0.956,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,28,72.02,74,0.806,1.811,2.2,5.292,0.947,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,31,72.12,66.98,0.831,1.777,2.146,5.703,0.977,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,33,71.58,77.11,0.756,1.784,2.154,5.257,0.972,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,34,71.19,68.75,0.797,1.812,2.218,5.258,0.997,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,30,74,70.91,0.894,1.88,2.316,5.214,0.998,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,34,71.44,64.32,0.757,1.826,2.099,4.98,0.973,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35824970_6_26_9_57_4_119700.wav,37,71.82,53.15,0.763,1.745,2.118,5.051,0.944,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,33,68.01,62.39,0.79,1.772,1.699,5.122,0.978,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,37,72.3,67.52,0.742,1.736,1.815,5.036,0.911,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,37,69.32,59.89,0.7,1.717,1.669,5.131,0.981,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,38,67.98,74.48,0.702,1.717,1.681,4.875,0.948,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,33,72.12,77.99,0.767,1.797,1.932,5.057,0.988,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,32,71.54,64.08,0.819,1.794,1.917,5.171,0.968,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,33,72.06,64.32,0.748,1.788,1.783,5.186,0.953,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,34,68.66,63.02,0.768,1.763,1.889,4.976,0.968,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,30,71.23,67.5,0.827,1.785,1.918,5.036,0.959,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,31,68.54,71.22,0.846,1.747,1.857,5.408,0.989,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,34,71.68,66.74,0.779,1.752,1.881,4.977,0.984,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,34,69.14,62.39,0.812,1.785,1.912,4.974,1.009,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,34,67.97,64.94,0.893,1.852,1.995,4.924,1.011,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,36,68.77,60.82,0.769,1.798,1.807,4.691,0.985,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35824970_6_26_9_57_4_1700.wav,34,70.85,71.85,0.782,1.715,1.795,4.776,0.956,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,36,68.97,63.36,0.934,1.71,1.812,4.66,0.946,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,36,70.2,70.58,0.907,1.667,1.926,4.571,0.879,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,38,69.83,72.79,0.866,1.661,1.775,4.656,0.95,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,37,70.43,73.3,0.866,1.651,1.795,4.419,0.917,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,42,70,75.02,0.904,1.737,2.042,4.593,0.957,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,32,70.98,70.54,0.954,1.731,2.024,4.709,0.937,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,34,72.92,65.81,0.9,1.729,1.891,4.726,0.92,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,35,71.36,78.64,0.908,1.705,1.999,4.508,0.936,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,34,70.42,64.36,0.972,1.72,2.026,4.562,0.926,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,34,69.82,73.73,0.982,1.687,1.962,4.941,0.957,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,32,71,70.71,0.925,1.694,1.991,4.507,0.952,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,30,71.14,80.31,0.95,1.726,2.013,4.512,0.977,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,32,73.08,69.35,1.01,1.792,2.092,4.462,0.979,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,38,69.34,68.35,0.907,1.738,1.913,4.224,0.954,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35824970_6_26_9_57_4_218200.wav,37,74.15,66.64,0.929,1.649,1.891,4.309,0.924,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,32,71.67,72.43,0.775,1.795,2.04,4.57,0.983,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,33,71.78,77.87,0.735,1.759,2.155,4.544,0.916,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,35,69.63,72.55,0.694,1.741,2.007,4.623,0.986,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,35,70.9,74.6,0.694,1.744,2.023,4.351,0.954,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,34,72.51,79.56,0.749,1.815,2.272,4.52,0.993,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,32,73.72,77.55,0.801,1.814,2.255,4.636,0.973,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,31,72.66,74.52,0.736,1.796,2.122,4.637,0.957,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,32,73.5,78.83,0.752,1.779,2.229,4.431,0.972,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,29,71.68,75.09,0.812,1.801,2.258,4.532,0.964,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,31,68.21,79.44,0.828,1.771,2.194,4.865,0.994,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,33,73.34,72.06,0.765,1.775,2.221,4.459,0.988,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,29,72.38,81.01,0.794,1.788,2.247,4.452,1.014,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,30,70.67,75.09,0.868,1.864,2.328,4.394,1.015,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,33,69.75,69.04,0.749,1.819,2.145,4.161,0.989,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35824970_6_26_9_57_4_264700.wav,32,71.6,79.2,0.766,1.746,2.127,4.269,0.96,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,34,70.57,62.59,0.918,1.714,1.737,4.542,0.943,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,36,70.11,77.87,0.896,1.677,1.856,4.501,0.877,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,36,68.38,74.28,0.852,1.661,1.713,4.582,0.947,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,38,74.24,87.79,0.853,1.66,1.72,4.316,0.916,44,72820,44,28908,type  comments here
bk474_43591.23371946_5_6_6_29_31_274700.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,39,73,76.62,0.885,1.739,1.973,4.486,0.954,44,72820,44,28908,type  comments here
bk474_43591.23557863_5_6_6_32_37_50200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,34,70.32,74.44,0.936,1.735,1.96,4.601,0.934,44,72820,44,28908,type  comments here
bk474_43591.23665274_5_6_6_34_25_129200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,33,71.65,80.37,0.885,1.728,1.826,4.614,0.918,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_158700.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,35,70.85,73.51,0.89,1.704,1.93,4.401,0.933,44,72820,44,28908,type  comments here
bk474_43591.23682759_5_6_6_34_42_73200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,33,72.21,71.92,0.955,1.724,1.96,4.495,0.924,44,72820,44,28908,type  comments here
bk474_43591.24346349_5_6_6_45_46_42700.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,34,68.08,85.39,0.963,1.69,1.901,4.833,0.954,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_132200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,33,72.08,72.83,0.908,1.695,1.921,4.421,0.949,44,72820,44,28908,type  comments here
bk474_43591.24557514_5_6_6_49_17_46700.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,36,70.28,70.6,0.932,1.725,1.959,4.417,0.975,44,72820,44,28908,type  comments here
bk474_43591.24914823_5_6_6_55_14_64200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,35,69.16,62.73,0.988,1.792,2.045,4.363,0.976,44,72820,44,28908,type  comments here
bk474_43591.24962044_5_6_6_56_2_115200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,37,69.22,79.22,0.888,1.736,1.851,4.13,0.95,44,72820,44,28908,type  comments here
bk474_43591.24976892_5_6_6_56_16_176200.wav,Yw197_43642.35824970_6_26_9_57_4_73200.wav,38,72.3,69.03,0.905,1.657,1.846,4.228,0.921,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_250700.wav,Yw197_43642.36607359_6_26_10_10_7_1700.wav,35,70.53,70.68,0.893,1.81,1.853,4.387,1.046,44,72820,44,28908,type  comments here
bk474_43591.21874926_5_6_6_4_34_344700.wav,Yw197_43642.36607359_6_26_10_10_7_1700.wav,33,73.55,76.18,0.858,1.776,1.97,4.342,0.98,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_113200.wav,Yw197_43642.36607359_6_26_10_10_7_1700.wav,34,71.71,75.08,0.816,1.76,1.823,4.427,1.05,44,72820,44,28908,type  comments here
bk474_43591.22901103_5_6_6_21_41_201700.wav,Yw197_43642.36607359_6_26_10_10_7_1700.wav,36,71.64,71.33,0.816,1.76,1.835,4.153,1.018,44,72820,44,28908,type  comments here
